0,0.012309207287050716
1,0.3938946331856229
2,0.012309207287050716
3,0.012309207287050716
4,0.03692762186115214
5,0.012309207287050716
6,0.09847365829640572
7,0.09847365829640572
8,0.5908419497784343
9,0.14771048744460857
10,0.14771048744460857
11,0.09847365829640572
12,0.09847365829640572
13,0.07385524372230429
14,0.5908419497784343
15,0.19694731659281145
16,0.19694731659281145
17,1.5755785327424916
18,2.461841457410143
19,2.461841457410143
20,12.112259970457902
21,2.363367799113737
22,2.363367799113737
23,2.363367799113737
24,0.14771048744460857
25,1.5755785327424916
26,1.5755785327424916
27,1.5755785327424916
28,0.8862629246676514
29,0.8862629246676514
30,12.112259970457902
31,2.363367799113737
32,2.363367799113737
33,0.14771048744460857
34,2.363367799113737
35,2.363367799113737
36,2.363367799113737
37,0.14771048744460857
38,0.5908419497784343
39,0.5908419497784343
40,0.5908419497784343
41,0.5908419497784343
42,6.105366814377154
43,11.669128508124077
44,0.13540128015755787
45,1.03397341211226
46,0.09847365829640572
47,0.09847365829640572
48,0.09847365829640572
49,0.12309207287050715
50,0.02461841457410143
51,0.02461841457410143
52,0.19694731659281145
53,0.04923682914820286
54,1.2801575578532742
55,3.9389463318562288
56,3.96356474643033
57,1.2063023141309699
58,2.6834071885770556
59,0.3938946331856229
60,0.14771048744460857
61,0.012309207287050716
62,2.658788774002954
63,0.3938946331856229
64,0.09847365829640572
65,0.012309207287050716
66,0.04923682914820286
67,0.02461841457410143
68,0.09847365829640572
69,0.09847365829640572
70,0.04923682914820286
71,0.09847365829640572
72,0.09847365829640572
73,0.04923682914820286
74,0.09847365829640572
75,0.07385524372230429
76,0.04923682914820286
77,0.19694731659281145
78,0.04923682914820286
79,0.09847365829640572
80,0.012309207287050716
81,0.04923682914820286
82,0.012309207287050716
83,0.09847365829640572
84,0.19694731659281145
85,0.29542097488921715
